offerid,floor,furnitured,price,buildingtype,area,rooms,rent,address,latitude,longitude
911158277,1,True,1700,blok,28.98,1,473.0,"ul. Pomorska 107a, Łódź",51.77822,19.4786927
923825989,3,True,1400,blok,34.0,1,544.0,"ul. Wileńska, Łódź",51.7523014,19.4251185
923419844,2,True,1300,blok,45.0,2,550.0,"ul. Śmigłego Rydza 31, Widzew, Łódź",51.7456232,19.4886722
923420253,2,True,3600,blok,125.5,4,700.0,"Łukowa 12T, Łódź",51.7217739,19.4444307
923822962,7,True,2500,blok,43.0,2,700.0,"przeciwko Manufy, Łódź",51.7592924,19.4558778
866828909,3,True,2500,apartamentowiec,50.5,2,950.0,"ulica Paradna, Łódź",51.7102676,19.4769347
847044882,2,True,1950,blok,35.0,2,350.0,"ul. Uniwersytecka, Łódź",51.7757271,19.4770501
665983121,1,True,2300,blok,38.0,2,800.0,"Łódź, Gdańska 141",51.7572767,19.4511202
915662462,0,True,2000,kamienica,27.0,2,,"ul. Rudzka 3, Łódź",51.71053819999999,19.428863
919522455,0,True,2500,blok,50.0,3,,"Łódź Śródmieście ul. Narutowicza 99/101, parter",51.77310079999999,19.4870136
696122881,3,True,1400,blok,27.0,1,306.0,"ul. Okrzei, Łódź",51.778699,19.4297288
921965318,3,True,2300,blok,57.0,3,1011.47,"Widzew-Wschód, Łódź",51.7572254,19.5300326
766988871,3,True,1600,blok,46.0,2,405.0,"ul. Czarnieckiego, Łódź",51.7931998,19.4616516
737221442,4,True,2200,apartamentowiec,46.0,2,440.0,"ul. Traktorowa 18, Łódź",51.7843399,19.3905003
922561831,2,True,3200,apartamentowiec,49.0,2,,"ul. Gdańska 147, Łódź",51.7560854,19.4499845
890416860,1,True,2700,apartamentowiec,45.4,2,1.0,"ul. Demokratyczna, Łódź",51.7109585,19.4515281
890452777,1,True,3100,apartamentowiec,51.3,3,1.0,"Trasa Górna, Łódź",51.7078062,19.465527
890449235,1,True,2700,apartamentowiec,42.4,2,1.0,"Trasa Górna, Łódź",51.7078062,19.465527
921956822,3,True,1349,blok,28.0,1,500.0,"ul. Wschodnia 41, Łódź",51.774392,19.4577711
835402471,3,True,1260,kamienica,20.0,1,450.0,"Łódź, NAWROT 77",51.7637582,19.476457
751459968,4,True,1800,blok,46.0,2,700.0,"ul. Inowrocławska, Łódź",51.7856143,19.4153727
766714654,4,True,1800,kamienica,83.0,3,910.0,"Tuwima/Kilińskiego, Łódź",51.76627629999999,19.4657916
923764140,4,True,1600,blok,30.0,2,435.0,"ul. Jaracza 100, Łódź",51.7750488,19.4803128
773401963,10,True,1650,blok,34.0,1,460.0,"ul. Bednarska 9, Łódź",51.73486,19.4671022
911812740,9,True,1700,blok,57.0,2,84654.0,"Łódź Fabryczna, Łódź",51.7764825,19.4690386
892106567,5,True,2900,apartamentowiec,56.0,2,700.0,"ul. Karolewska, Łódź",51.7565002,19.4324053
911859382,6,True,1400,blok,32.0,1,600.0,"Ul. Obornicka 8, Łódź",51.7874304,19.4323472
882371871,4,True,1690,kamienica,32.0,1,500.0,"ul. Narutowicza, Łódź",51.7725328,19.4746449
645975805,0,True,1200,blok,20.0,1,500.0,"ul. Mackiewicza 34, studio 1, 90-102 Łódź",51.7970461,19.4350907
681690137,8,True,1500,blok,38.0,2,670.0,"Łódź, Dąbrowskiego Tatrzańska",51.7371156,19.4946617
605361950,3,True,2500,loft,62.0,2,700.0,"Łódź, ul. Tymienieckiego 25D",51.7525157,19.4767132
923786247,5,True,2700,blok,56.0,2,,"ul. Tamka, Łódź",51.7805831,19.4892568
753271535,4,True,1500,blok,35.0,2,600.0,"Bałuty, Łódź",51.8064416,19.460037
923377614,1,True,1500,blok,38.0,2,586.0,"Łódź, nie podano",51.7592924,19.4558778
828421402,7,True,2800,blok,62.0,3,745.0,"Widzew-Wschód, Łódź",51.7572254,19.5300326
746384702,2,True,1300,kamienica,18.0,1,400.0,"1go Maja 21, Łódź",51.7592924,19.4558778
808505237,11,True,1150,blok,14.0,4,1.0,"ul. Piotrkowska 182, Łódź",51.7573969,19.4601329
922924042,4,True,1600,blok,25.0,1,600.0,"ul. Matejki, Łódź",51.7779713,19.4857509
909343091,3,True,1800,blok,37.0,2,700.0,"Łódź, ulica Zarzewska",51.7425457,19.4709258
696531785,3,True,1650,kamienica,31.0,1,380.0,"ul. Zielona/Gdańska, Łódź",51.7699678,19.4489524
917245097,1,True,2500,blok,54.0,2,680.0,"ul. Mazowieckiego, Łódź Olechów",51.73389,19.5761834
777967149,3,True,1600,kamienica,30.0,1,220.0,"ul. Wschodnia, Łódź",51.774976,19.4578453
923778744,0,True,1850,kamienica,38.0,1,,"Śródmieście, Łódź",51.7709492,19.4617189
899636192,,True,1600,kamienica,31.0,2,600.0,"ul. Wschodnia 56, Łódź",51.77347049999999,19.4583891
656530463,2,True,1700,blok,35.0,2,700.0,"Ul. Łęczycka, Łódź",51.7465179,19.4845847
905795673,4,True,1900,blok,47.0,2,850.0,"ulica Mokra, Bałuty, Łódź",51.7889926,19.424087
669045519,1,True,1300,blok,20.0,1,500.0,"Łódź, ŁÓDŹ UL. OBYWATELSKA 31/43 STUDIO 1",51.73659869999999,19.450856
923771963,0,True,1200,blok,48.0,3,850.0,"Karolew, Łódź",51.7508985,19.4244638
922483113,7,True,2500,blok,38.0,2,,Łódź-Bałuty,51.8064416,19.460037
921892834,4,True,3000,apartamentowiec,62.19,3,,"Żeligowskiego 43, Łódź",51.764989,19.438921
905433747,2,True,2150,blok,52.0,3,680.0,"ul. Podgórna, Łódź",51.7371195,19.4871746
785080071,0,True,2850,apartamentowiec,50.0,2,700.0,"ul. Borowieckiego, Łódź",51.7499905,19.5756952
779421987,9,True,1000,blok,33.0,1,800.0,Łódź-Polesie,51.7578283,19.4115513
922894073,4,True,2450,apartamentowiec,45.7,2,520.0,"ul. Wodna 23A, Łódź",51.76471489999999,19.4745996
674248204,,True,1350,kamienica,18.0,1,500.0,"Łódź, ŁÓDŹ Ul. 1-go Maja",51.7592924,19.4558778
918632797,4,True,2200,apartamentowiec,44.0,2,,"Chojny Park, Łódź Górna",51.72247309999999,19.5019442
826359961,4,True,1550,kamienica,20.0,1,600.0,"Pabianicka 4/42, Łódź",51.73757459999999,19.4610948
772893689,0,True,1600,kamienica,21.0,1,500.0,"Łódź, ul. WSCHODNIA 49",51.7736336,19.4579092
783239832,10,True,1400,kamienica,20.0,1,500.0,Łódź ul. Kilińskiego 47 Studio 3,51.770036,19.4639262
923754169,1,True,1500,blok,26.0,1,450.0,"Łódź, ul. Wileńska",51.7523014,19.4251185
918504589,0,True,1400,kamienica,16.0,1,200.0,"ul. Częstochowska 9, Łódź",51.7501414,19.4886955
668497680,0,True,1550,kamienica,34.5,2,350.0,"ul. Poznańska, Łódź",51.7433892,19.4822765
811946894,1,True,1500,blok,38.0,2,540.0,"ulica Traktorowa, Łódź",51.8016092,19.3949944
879160400,11,True,2200,blok,60.0,3,950.0,"ul. Piłsudskiego, Łódź",51.7620746,19.4905675
901364065,4,True,2300,kamienica,82.64,2,1200.0,"ul. Narutowicza, Łódź",51.7725328,19.4746449
922455497,1,True,1800,blok,38.0,2,600.0,"ul. Kossaka, Łódź-Dąbrowa",51.7387638,19.5008057
923751435,1,True,2000,blok,46.0,2,900.0,Łódź,51.7592924,19.4558778
915326918,5,True,1300,blok,42.0,1,900.0,"Łódź, ul. Kościuszki",51.7603191,19.4554064
689369663,0,True,1500,blok,20.0,1,500.0,"Łódź, ŁÓDŹ UL.TRAMWAJOWA 19 STUDIO 1",51.7701263,19.4752474
923717653,3,True,1800,blok,45.0,2,900.0,"ulica Kasprzaka, Łódź",51.7782555,19.4273537
681197886,3,True,1900,blok,36.0,1,500.0,"Plac Piastowski, Łódź",51.7837269,19.4478087
686608393,2,True,1500,kamienica,30.0,1,500.0,"Zagajnikowa 23, Łódź",51.79769599999999,19.4765083
654619986,2,True,1800,blok,31.0,1,350.0,"ul. Wyszyńskiego, Retkinia, Łódź",51.7461326,19.3985174
920624378,0,True,1990,pozostale,38.0,2,1.0,"ul. Płynna 5, Łódź Górna",51.71134319999999,19.4761957
921637397,4,True,2000,blok,38.0,2,500.0,"park Sielanka, Łódź",51.7293181,19.4491484
881095830,1,True,1200,wolnostojacy,18.0,1,300.0,"Łódź, Ul. Brzoskwiniowa 6",51.8248113,19.4269473
923744499,2,True,2200,apartamentowiec,38.0,2,,"Centrum Miasta, Łódź",51.7592924,19.4558778
908825352,2,True,4500,loft,70.0,3,700.0,"ul. Tymienieckiego 25C, Łódź",51.75352239999999,19.4823132
923683153,0,True,1800,blok,42.0,2,500.0,"Łódź, ul. Krzemieniecka 24",51.7566646,19.4169287
864300299,0,True,1300,kamienica,25.0,1,550.0,"ul. Płocka 10, Łódź",51.7328476,19.3958828
858247797,1,True,1800,apartamentowiec,57.0,2,1.0,Łódź Chojny Górna,51.7263809,19.4845347
840301352,,True,1400,kamienica,21.0,1,500.0,Łódź Radwańska 8,51.7524716,19.457776
919579176,6,True,1990,apartamentowiec,27.0,1,540.0,"ul. Kilińskiego 138, Łódź",51.7591706,19.4695141
793386903,1,True,1490,blok,27.0,1,590.0,"ul. Chryzantem 5, Łódź",51.792275,19.4853662
916203259,2,True,1200,blok,70.0,2,1000.0,Łódź - Karolew,51.7508985,19.4244638
921457046,2,True,1650,blok,20.09,1,297.0,"ul. Wólczańska 224A, Łódź",51.7472169,19.4584819
921459038,1,True,1650,blok,21.45,1,310.0,"Wólczańska 224A, Łódź",51.7472169,19.4584819
923296787,1,True,1510,apartamentowiec,19.7,1,240.0,"ul. Wodna 23A, Łódź",51.76471489999999,19.4745996
683513719,1,True,1900,kamienica,56.0,2,450.0,"ul. Wólczańska, Łódź",51.755588,19.454869
909955164,1,True,3000,apartamentowiec,61.0,3,730.0,"ul. Rąbieńska 80, Łódź",51.7869542,19.3760546
765917456,3,True,1300,blok,37.0,2,360.0,"ul. Dąbrowskiego, Łódź",51.7364646,19.5021055
909390418,2,True,2100,kamienica,50.0,2,600.0,"Łódź, Ul. Lipowa/ Próchnika",51.7736259,19.443309
916787698,17,True,1100,kamienica,19.0,1,600.0,"Plac Hallera Żeligowskiego 42/43a, Łódź",51.7682882,19.4371118
816552967,1,True,1500,kamienica,38.0,2,1.0,"ul. Legionów 41, Łódź",51.7761317,19.4461927
675849746,2,True,1300,blok,28.0,1,360.0,"ul. Piłsudskiego, Widzew, Łódź",51.7623035,19.4928481
917172354,4,True,1700,kamienica,28.0,2,435.89,"ul. Pomorska/Wschodnia, Łódź",51.77702069999999,19.4573689
887040939,1,True,1000,apartamentowiec,18.0,1,,"ul. Janosika 38, Łódź",51.7800081,19.5216206
909165570,5,True,1590,blok,28.0,1,590.0,"ul. Paderewskiego 31, Łódź",51.7265464,19.4657566
733310161,2,True,2100,apartamentowiec,44.0,2,550.0,"ul. Lipowa 59, Łódź",51.7655,19.4449466
895593704,2,True,1300,blok,29.0,1,540.0,"ul. Osiedlowa 8, Łódź",51.7868071,19.4438762
923712470,3,True,2200,blok,37.05,2,,"ul. 6 Sierpnia 42 m 36, Łódź",51.7676638,19.4455036
900788281,4,True,1500,kamienica,24.0,1,550.0,"Łódź, ul. Zielona",51.7691909,19.440862
923709079,6,True,1600,blok,46.0,2,800.0,"Piotrkowska 235/241, Łódź",51.7516435,19.4585951
682022079,1,True,1900,loft,42.0,2,550.0,"ul. Lutomierska 162, Łódź",51.7887114,19.4222243
704115318,4,True,1700,blok,53.0,2,900.0,Łódź Górna,51.7183072,19.4734251
552696268,0,True,1500,kamienica,31.0,1,350.0,"ul. Kilińskiego 113, Łódź",51.76299150000001,19.4670314
923100714,11,True,1600,blok,45.0,2,680.0,"Łódź, ul. Codzienna",51.7192998,19.4931789
921063729,1,True,2700,apartamentowiec,52.0,3,790.0,"ul. Senatorska, Łódź",51.7480433,19.4752577
784064240,0,True,1500,blok,40.0,1,700.0,"ul. Rzgowska, Łódź-Górna, Łódź",51.7215758,19.483479
687589857,4,True,1600,blok,38.0,2,800.0,"Bratysławska 13, Karolew, Łódź",51.74919269999999,19.4213132
923694333,3,True,1600,apartamentowiec,30.0,1,,"ulica Kurczaki i Sąsiedzka, Łódź",51.7202245,19.5020751
912473575,3,True,1199,kamienica,25.0,1,450.0,"ul. Strzelców Kaniowskich 11, Łódź",51.76995549999999,19.4402053
915482073,7,True,1990,apartamentowiec,26.0,1,540.0,"ul. Kilińskiego 138, Łódź",51.7591706,19.4695141
883663698,1,True,2000,apartamentowiec,34.8,1,550.0,"ul. Rembielińskiego, Łódź",51.7507013,19.4474225
868762345,2,True,2350,apartamentowiec,36.0,2,600.0,"ul. Drewnowska, Łódź",51.7811099,19.4342133
822928168,2,True,1600,blok,24.0,1,364.0,"Łódź, Centrum Łodzi",51.7592924,19.4558778
708231067,2,True,1300,kamienica,25.0,2,28.0,"Łódź, na pograniczu Śródmieścia i Polesia",51.7709492,19.4617189
923685218,0,False,1900,blok,48.0,2,,"ulica Lutomierska, Łódź",51.7855553,19.4360433
911005023,3,True,1649,apartamentowiec,35.0,2,700.0,"ul. Grabieniec Teofilów Aleksandrowska, Osiedle NeoTeo, Łódź",51.79752209999999,19.3898242
919172929,1,True,2000,blok,4.0,2,2000.0,"ul. Limanowskiego/Mokra, Łódź",51.791284,19.4254048
923679646,3,True,1540,blok,20.5,1,390.0,"Przełajowa 17, Retkinia, Łódź",51.742462,19.407759
912666938,0,True,2000,kamienica,33.0,2,100.0,"Łódź, blisko Bałuckiego Rynku, Manufaktury, obok sklepy: Biedronka, Rossmann, Hebe",51.7866694,19.4530461
923677077,2,False,1500,blok,41.0,2,580.0,"ul. Krzemieniecka 6A, Łódź",51.7550384,19.4215458
793189233,4,True,2000,blok,32.0,1,400.0,"Łódź, bezpośrednio przy Manufakturze",51.77923149999999,19.4449348
923676809,0,True,2000,apartamentowiec,34.0,2,540.0,"Żeligowskiego 43, Łódź",51.764989,19.438921
782081446,2,False,1900,blok,51.0,3,640.0,"ul. Gospodarcza 2, Chojny, Łódź",51.71794939999999,19.4896908
860201284,,True,1400,blok,40.0,2,530.0,"ul. Waryńskiego, Łódź",51.7749711,19.4291366
817971161,0,True,1750,blok,37.48,2,560.0,"Łódź, ul. Sierakowskiego 76",51.7967794,19.4382846
839321363,4,True,2200,blok,47.0,2,800.0,"Łódź, Rondo Solidarności",51.7791331,19.4816032
920759587,0,True,2090,blok,52.0,2,580.0,"ul. Karolewska 13, Polesie, Łódź",51.7601485,19.4382938
923668307,1,True,3000,apartamentowiec,62.0,3,430.0,"Lawendowe Osiedle, Łódź",51.7243515,19.4413283
786128485,8,True,1900,blok,40.0,2,600.0,"Łódź Górna, ulica Cieszkowskiego/Brzozowskiego",51.730975,19.4484624
919392707,5,True,2500,blok,54.0,3,720.0,"ul. Doroszewskiego 5, Łódź",51.7399101,19.4800854
923663423,2,True,2000,blok,46.6,2,780.0,"ul. Uniwersytecka 27, Łódź",51.7773557,19.4796422
847896963,0,True,2420,apartamentowiec,41.8,2,500.0,"ul. Wodna 23A, Łódź",51.76471489999999,19.4745996
913752235,1,True,2100,apartamentowiec,59.0,2,900.0,"ul. Bema, Łódź, Polska",51.8148004,19.4444696
923661431,8,True,1800,blok,50.0,2,700.0,"ul. Hubala, Retkinia, Łódź",51.7465144,19.4040745
923660722,7,True,3500,apartamentowiec,55.0,3,850.0,"Łódź, Ilumino I",51.7620947,19.4673549
923657627,2,True,2000,blok,46.6,2,780.0,"ul. Uniwersytecka 27, Łódź",51.7773557,19.4796422
540263081,4,True,1150,blok,17.0,1,500.0,"Pawia 7/13, Łódź",51.785596,19.4425572
899446911,2,True,1300,blok,45.0,2,550.0,"ul. Śmigłego Rydza 31, Łódź - Widzew",51.7456232,19.4886722
899444769,2,True,3600,blok,125.5,4,700.0,"Łukowa 12T, Łódź",51.7217739,19.4444307
679494416,3,True,1499,blok,24.0,1,451.0,"ul. Józefa, Łódź Widzew",51.766635,19.5049809
861579712,0,True,1400,kamienica,15.0,1,350.0,"Łódź, Fabryczna 22",51.7570336,19.4784133
923646929,4,True,1900,blok,37.0,2,650.0,"Grota Roweckiego, Dąbrowa/Zarzew, Łódź",51.7592924,19.4558778
919509630,4,True,2400,blok,56.0,2,850.0,"osiedle Nowe Polesie II, Łódź",51.7355932,19.4056708
923644735,1,True,2900,apartamentowiec,73.2,3,800.0,"ul. Legionów 61, Polesie, Łódź",51.7748117,19.4420334
898706454,1,True,1800,kamienica,69.0,2,600.0,"ulica Więckowskiego 24, Łódź",51.7720888,19.4505988
914015644,1,True,1800,kamienica,69.0,2,600.0,"ulica Więckowskiego 24, Łódź",51.7720888,19.4505988
702636977,1,True,1900,blok,45.0,2,548.0,"ul. Rysownicza, Łódź",51.7998781,19.4609555
590616017,6,True,6000,apartamentowiec,88.0,4,1500.0,"Kilińskiego 123, Łódź",51.7618382,19.4674294
888058624,4,True,3000,blok,50.0,3,500.0,"ul. Wróblewskiego, Łódź",51.7457489,19.4374833
923635958,3,True,2600,blok,56.0,2,1160.0,"ul. Zbiorcza, Łódź",51.7600786,19.4923152
921522558,5,True,2700,apartamentowiec,51.0,2,600.0,"Łódź, ul. Chełmońskiego",51.7390328,19.4832308
856438427,10,True,1950,blok,30.0,1,450.0,"Łagiewnicka, Łódź",51.8147642,19.4556972
838772682,0,True,950,apartamentowiec,21.0,1,629.0,"Łódź, ul. Piseczna 7A",51.733585,19.4697502
850341039,2,True,1450,blok,32.0,2,750.0,"Alei 1 Maja 74, Łódź",51.76981,19.434786
903470640,2,True,2000,kamienica,45.0,2,500.0,"ul. Próchnika, Łódź",51.7741087,19.4480912
922951896,0,True,2100,kamienica,42.0,2,600.0,"ul. 1 Maja/Pogonowskiego, Łódź",51.7722475,19.4418727
923615809,1,True,3500,wolnostojacy,43.0,2,,"Łódź, okolice Telefonicznej",51.7592924,19.4558778
923604874,2,True,2600,kamienica,80.0,2,,"Piotrkowska 128, Łódź",51.76207669999999,19.4582703
767674801,3,True,2000,apartamentowiec,31.7,1,400.0,"ul. Żwirki, Łódź",51.7592924,19.4558778
917713979,1,True,1300,blok,28.0,1,350.0,"Łódź, ul. Gojawiczyńskiej",51.7316451,19.5044473
918774027,3,True,1349,blok,51.0,2,700.0,"Obywatelska 27, Łódź",51.7365608,19.4514429
923602268,1,True,1600,kamienica,26.0,1,600.0,"ul. Kilińskiego 48, Łódź",51.7720867,19.463741
851063169,1,True,1200,kamienica,23.0,1,300.0,"Legionów 82, Łódź",51.7732566,19.4387265
898787199,2,True,2000,kamienica,62.0,2,800.0,"ul. Gdańska przy Zielonej, Łódź",51.7592924,19.4558778
822619902,1,True,1290,apartamentowiec,23.0,1,350.0,"Czeremowska 6, Łódź",51.7592924,19.4558778
910045435,,True,1550,blok,42.42,2,600.0,"ul. Wyszyńskiego, Łódź",51.7465128,19.3998626
840287510,4,True,2000,blok,37.0,2,550.0,"osiedle Radiostacja, Łódź",51.7592924,19.4558778
923588215,4,True,1699,blok,38.0,2,490.0,"ul. Lniana, Teofilów, Łódź",51.7966852,19.3815638
922277038,7,True,2000,blok,57.0,3,850.0,"ulica Rydzowa, Teofilów, Łódź",51.7979834,19.3756764
674804170,3,True,1900,kamienica,37.0,1,300.0,"Łódź, POPACZNA 5",51.7592924,19.4558778
901595472,2,True,3000,apartamentowiec,51.0,3,650.0,"ulica Kopernika, Tabaco Park, Łódź",51.7582319,19.4381376
650376720,3,True,1900,apartamentowiec,36.5,2,459.0,"Lipowa 59, Łódź",51.7655,19.4449466
919612328,7,True,2090,apartamentowiec,32.0,1,540.0,"ul. Kilińskiego 138, Łódź",51.7591706,19.4695141
922571372,1,True,1400,blok,24.05,1,460.0,"ul. Krzemieniecka, Łódź",51.7573067,19.4167069
834056490,0,True,1700,kamienica,30.0,2,147.0,"ul. Kilińskiego 13, Łódź",51.7770884,19.4618241
918851048,1,True,1150,pozostale,30.0,2,480.0,"ulica Dachowa 8, 93-304 Łódź",51.7247582,19.4790237
834323693,2,True,1790,apartamentowiec,25.6,1,300.0,"Wodna 23A Street, Łódź",51.76471489999999,19.4745996
915597727,1,True,1550,blok,37.0,2,550.0,"ul. Hermana Konstadta, Stare Bałuty, Łódź",51.7829556,19.4587693
842373517,3,True,1600,apartamentowiec,26.3,1,500.0,"ul. Wojska Polskiego 8, Łódź",51.78390719999999,19.4561233
780760461,3,True,1800,blok,43.0,2,600.0,"ul. Olimpijska, Retkinia, Łódź",51.7445749,19.4130118
827634267,2,True,1400,kamienica,20.0,1,600.0,"ul. Pabianicka 4/18, Łódź",51.73757459999999,19.4610948
923113995,2,True,1200,kamienica,18.0,1,450.0,"Zielona 27, Łódź",51.77019809999999,19.4473898
798381462,3,True,2500,blok,40.0,2,600.0,"ul. Lutomierska, Łódź",51.7855553,19.4360433
918458983,2,True,1790,apartamentowiec,25.6,1,300.0,"ul. Wodna 23A, Łódź",51.76471489999999,19.4745996
922673509,2,True,2500,blok,44.0,2,490.0,"Łódź, ul. Kilińskiego przy Dąbrowskiego",51.749871,19.4739014
